SecurityCode,companyName,marketCapFull
500265,MAHARASHTRA SEAMLESS LTD.,12568.42
540595,Tejas Networks Ltd,12575.41
505533,Westlife Foodworld Ltd,12679.95
500710,Akzo Nobel India Limited,12718.27
543227,Happiest Minds Technologies Ltd,12733.22
532966,Titagarh Rail Systems Ltd,12820.94
530007,JK TYRE & INDUSTRIES LTD.,12865.41
543524,Rainbow Children's Medicare Ltd,12882.59
500335,BIRLA CORPORATION LTD.,12906.1
500048,BEML LTD.,12936.86
500106,IFCI LTD.,12990.81
540750,Indian Energy Exchange Ltd,13003.75
541557,Fine Organic Industries Ltd,13153.13
515030,ASAHI INDIA GLASS LTD.,13164.54
540902,Amber Enterprises India Ltd,13194.47
532784,Sobha Limited,13256.6
532181,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,13278.09
532689,PVR Inox Ltd,13365.42
500163,GODFREY PHILLIPS INDIA LTD.,13372.32
532527,RAMKRISHNA FORGINGS LTD.,13416.3
500249,KSB Ltd,13493.43
543653,Bikaji Foods International Ltd,13496.85
532790,Tanla Platforms Ltd,13502.46
542760,Sterling and Wilson Renewable Energy Ltd,13510.44
500940,FINOLEX INDUSTRIES LTD.,13557.42
543374,Aditya Birla Sun Life AMC Ltd,13676.97
532953,V-GUARD INDUSTRIES LTD.,13723.72
532762,ACTION CONSTRUCTION EQUIPMENT LTD.,13740.41
534076,Rhi Magnesita India Ltd,13752.99
506820,ASTRAZENECA PHARMA INDIA LTD.,13767.75
534139,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD.,13803.48
532809,FIRSTSOURCE SOLUTIONS LTD.,14002.55
500620,GREAT EASTERN SHIPPING CO.LTD.,14011.05
500294,NCC Limited,14022.95
539177,Authum Investment & Infrastructure Ltd,14173.57
535789,Indiabulls Housing Finance Ltd,14241.74
544081,Jyoti CNC Automation Ltd,14285.58
543232,Computer Age Management Services Ltd,14295.49
544014,Honasa Consumer Ltd,14372.43
532627,Jaiprakash Power Ventures Limited,14433.38
500183,HFCL Ltd,14516.33
500042,BASF INDIA LTD.,14528.83
500110,CHENNAI PETROLEUM CORPORATION LTD.,14547.9
533655,TRIVENI TURBINE LTD.,14574.66
531768,POLY MEDICURE LTD.,14624.5
526612,BLUE DART EXPRESS LTD.,14652.0
543960,Concord Biotech Ltd,14709.04
532144,Welspun Corp Limited,14718.76
500008,Amara Raja Energy & Mobility Ltd,14765.89
543988,Nuvama Wealth Management Ltd,14782.93
543318,Clean Science and Technology Ltd,14790.98
514162,Welspun Living Ltd,14863.81
590003,KARUR VYSYA BANK LTD.,14874.56
500252,LAKSHMI MACHINE WORKS LTD.,14912.56
540073,BLS International Services Ltd,14921.49
539957,Mahanagar Gas Ltd,14932.24
500003,AEGIS LOGISTICS LTD.,14935.05
543415,Anand Rathi Wealth Ltd,14964.28
500085,CHAMBAL FERTILISERS & CHEMICALS LTD.,15114.52
533272,Jupiter Wagons Ltd,15153.85
523367,DCM Shriram Limited,15223.09
500144,FINOLEX CABLES LTD.,15309.23
532504,Navin Fluorine International Limited-$,15458.54
517271,HBL POWER SYSTEMS LTD.-$,15473.02
532976,JAI BALAJI INDUSTRIES LTD.,15606.2
540065,RBL Bank Ltd,15651.59
522287,Kalpataru Projects International Ltd,15659.0
532805,Redington Ltd,15686.3
531213,MANAPPURAM FINANCE LTD.,15756.38
532209,JAMMU & KASHMIR BANK LTD.,15757.92
500184,Himadri Speciality Chemical Ltd,15827.55
524816,NATCO PHARMA LTD.,15874.51
500040,CENTURY TEXTILES & INDUSTRIES LTD.,15956.29
542726,IndiaMART InterMESH Ltd,16368.61
500378,JINDAL SAW LTD.,16452.95
532439,Olectra Greentech Ltd,16510.13
542752,Affle (India) Ltd,16562.61
543981,R R Kabel Ltd,16574.77
543064,Suven Pharmaceuticals Ltd,16649.82
532548,CENTURY PLYBOARDS (I) LTD.-$,16788.5
500238,WHIRLPOOL OF INDIA LTD.,16877.13
524200,VINATI ORGANICS LTD.-$,17020.71
532926,Jyothy Labs Ltd,17078.87
520056,TVS Holdings Ltd,17217.5
542399,Chalet Hotels Ltd,17262.24
544012,Cello World Ltd,17433.72
534091,MULTI COMMODITY EXCHANGE OF INDIA LTD.,17623.25
500084,CESC LTD.,17702.99
532714,KEC INTERNATIONAL LTD.,17745.52
543664,Kaynes Technology India Ltd,17746.85
543335,Aptus Value Housing Finance India Ltd,17911.37
543308,Krishna Institute of Medical Sciences Ltd,17928.63
543635,Piramal Pharma Ltd,17998.71
505537,ZEE ENTERTAINMENT ENTERPRISES LTD.,18052.96
532371,TATA TELESERVICES (MAHARASHTRA) LTD.,18079.17
539876,Crompton Greaves Consumer Electricals Ltd,18120.72
500043,BATA INDIA LTD.,18124.31
543330,Devyani International Ltd,18154.21
532756,CIE Automotive India Ltd,18302.34
532659,IDFC LIMITED,18567.82
543299,Shyam Metalics and Energy Ltd,18652.99
541556,RITES Ltd,18665.45
500027,ATUL LTD.,18719.07
539083,Inox Wind Ltd,18756.71
542920,Sumitomo Chemical India Ltd,18882.68
543990,Signatureglobal (India) Ltd,19051.14
543768,NMDC Steel Ltd,19242.36
503310,SWAN ENERGY LTD.,19301.57
531595,Capri Global Capital Limited,19492.3
500870,CASTROL INDIA LTD.,19653.86
533573,ALEMBIC PHARMACEUTICALS LTD.,19716.26
500302,PIRAMAL ENTERPRISES LTD.,20142.22
500233,KAJARIA CERAMICS LTD.,20174.05
539524,Dr. Lal PathLabs Ltd,20288.46
540173,PNB Housing Finance Ltd,20290.19
500674,Sanofi India Ltd,20394.22
522074,ELGI EQUIPMENTS LTD.,20429.54
504973,Cholamandalam Financial Holdings Ltd,20461.17
500260,The Ramco Cements Limited,20487.73
531162,EMAMI LTD.-$,20525.42
543396,One 97 Communications Ltd,20658.17
522275,GE T&D India Ltd,20765.37
500680,PFIZER LTD.,20801.49
530517,RELAXO FOOTWEARS LTD.-$,21062.69
520111,RATNAMANI METALS & TUBES LTD.-$,21068.95
532702,GUJARAT STATE PETRONET LTD.,21070.47
513375,CARBORUNDUM UNIVERSAL LTD.,21110.95
540222,Laurus Labs Ltd,21127.46
522113,TIMKEN INDIA LTD.,21499.77
541956,IRCON International Ltd,21805.86
507815,GILLETTE INDIA LTD.,21874.29
532636,IIFL Finance Ltd,22074.52
521064,TRIDENT LTD.,22187.79
500472,SKF India Ltd,22382.05
543663,Five-Star Business Finance Ltd,22415.08
500403,SUNDRAM FASTENERS LTD.,22545.72
535755,Aditya Birla Fashion and Retail Ltd,22584.95
540678,Cochin Shipyard Ltd,22660.46
532929,BRIGADE ENTERPRISES LTD.,22763.22
532221,SONATA SOFTWARE LTD.,22784.52
532296,GLENMARK PHARMACEUTICALS LTD.,22844.33
532497,RADICO KHAITAN LTD.,23015.76
543463,Vedant Fashions Ltd,23231.53
532175,Cyient Limited,23263.24
532400,Birlasoft Ltd,23289.12
540975,Aster DM Healthcare Ltd,23574.52
532605,JBM AUTO LTD.,23733.38
506076,GRINDWELL NORTON LTD.-$,23986.38
532733,SUN TV NETWORK LTD.,24433.25
532259,APAR INDUSTRIES LTD.,24543.44
500770,TATA CHEMICALS LTD.,24642.57
500165,KANSAI NEROLAC PAINTS LTD.,24647.49
534309,NBCC (India) Ltd,24705.0
531531,HATSUN AGRO PRODUCT LTD.,24713.92
524208,AARTI INDUSTRIES LTD.,24746.34
541770,CreditAccess Grameen Ltd,24788.11
513599,HINDUSTAN COPPER LTD.,24809.0
543187,Hitachi Energy India Ltd,24846.05
532889,K.P.R. Mill Limited,25013.95
540153,Endurance Technologies Ltd,25186.39
500067,BLUE STAR LTD.,25284.45
542772,360 ONE WAM LTD,25537.45
500840,EIH LTD.,25577.4
506943,J.B.CHEMICALS & PHARMACEUTICALS LTD.,25798.57
506285,BAYER CROPSCIENCE LTD.,26270.23
541179,ICICI Securities Ltd,26284.27
532331,AJANTA PHARMA LTD.,26816.26
532892,MOTILAL OSWAL FINANCIAL SERVICES LTD.,26866.96
543235,Angel One Ltd,27444.26
500164,GODREJ INDUSTRIES LTD.,27564.87
539551,Narayana Hrudayalaya Ltd,27653.08
501301,TATA INVESTMENT CORPORATION LTD.,27916.71
512455,LLOYDS METALS AND ENERGY LTD.,28114.83
500086,EXIDE INDUSTRIES LTD.,28411.25
533023,ZF Commercial Vehicle Control Systems India Ltd,28489.31
532234,NATIONAL ALUMINIUM CO.LTD.,28871.85
524494,IPCA LABORATORIES LTD.,29104.63
543426,Metro Brands Ltd,29794.85
517569,KEI INDUSTRIES LTD.,30230.88
523610,ITI LTD.,30311.18
539268,Syngene International Ltd,30311.93
541143,Bharat Dynamics Ltd,30504.41
540680,KIOCL Ltd,30691.43
540767,Nippon Life India Asset Management Ltd,30760.92
570001,Tata Motors  Ltd - DVR,31008.51
506401,DEEPAK NITRITE LTD.-$,31124.21
532514,INDRAPRASTHA GAS LTD.,31143.04
543498,Motherson Sumi Wiring India Ltd,31217.44
543245,Gland Pharma Ltd,31242.31
533155,Jubilant FoodWorks Ltd,31646.18
541153,Bandhan Bank Ltd,31791.26
532644,J.K.CEMENT LTD.,31919.48
500495,Escorts Kubota Ltd,32095.32
506395,COROMANDEL INTERNATIONAL LTD.,32384.34
543412,Star Health and Allied Insurance Company Ltd,32426.63
500271,Max Financial Services Ltd,32747.94
532843,FORTIS HEALTHCARE LTD.,32761.41
532523,BIOCON LTD.,32890.44
500877,APOLLO TYRES LTD.,33101.46
500092,CRISIL LTD.,33593.51
517174,HONEYWELL AUTOMATION INDIA LTD.,33893.09
543529,Delhivery Ltd,34055.39
523395,3M INDIA LTD.,34645.72
532539,UNO Minda Ltd-$,34994.99
500253,LIC HOUSING FINANCE LTD.,35102.27
532720,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,35373.22
513683,NLC India Ltd,35400.83
543300,Sona BLW Precision Forgings Ltd,35919.56
500575,VOLTAS LTD.,36015.15
532683,AIA ENGINEERING LTD.,36363.33
512070,UPL Limited,37239.58
500660,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,37243.92
543654,Global Health Ltd,37287.25
524000,Poonawalla Fincorp Ltd,37922.63
540699,Dixon Technologies (India) Ltd,38037.3
500469,FEDERAL BANK LTD.,38106.13
542216,Dalmia Bharat Ltd,38377.87
542812,Gujarat Fluorochemicals Ltd,38518.35
540611,AU Small Finance Bank Ltd,38908.78
533758,APL APOLLO TUBES LTD.,39377.96
532947,IRB INFRASTRUCTURE DEVELOPERS LTD.,39875.52
539336,Gujarat Gas Ltd,40098.72
532827,PAGE INDUSTRIES LTD.,40377.08
543278,Kalyan Jewellers India Ltd,40383.23
540530,Housing & Urban Development Corporation Ltd,40778.7
540769,The New India Assurance Company Ltd,40870.4
532541,Coforge Ltd,41122.66
500411,THERMAX LTD.,41216.16
532522,PETRONET LNG LTD.,41580.0
590071,SUNDARAM FINANCE LTD.,41742.28
543390,PB Fintech Ltd,42395.08
533519,L&T FINANCE HOLDINGS LTD.,42697.77
500109,MANGALORE REFINERY & PETROCHEMICALS LTD.,42912.38
543237,Mazagon Dock Shipbuilders Ltd,43117.29
543384,FSN E-Commerce Ventures Ltd,43786.51
543458,Adani Wilmar Ltd,43838.16
532525,BANK OF MAHARASHTRA,44074.47
544028,Tata Technologies Ltd,44935.9
542651,KPIT Technologies Ltd,45024.01
502355,BALKRISHNA INDUSTRIES LTD.-$,45255.55
533274,PRESTIGE ESTATES PROJECTS LTD.,45375.53
532478,UNITED BREWERIES LTD.-$,46490.36
500408,TATA ELXSI LTD.,46500.57
543994,JSW Infrastructure Ltd,46578.03
540691,Aditya Birla Capital Ltd,47093.97
533295,PUNJAB & SIND BANK,47200.5
505790,Schaeffler India Ltd,47377.21
544026,Indian Renewable Energy Development Agency Ltd,47506.24
533273,OBEROI REALTY LTD.,47730.07
523457,Linde India Limited,47886.24
509930,SUPREME INDUSTRIES LTD.,48295.62
503100,The Phoenix Mills Ltd,49088.04
533206,SJVN Ltd,49122.44
532508,JINDAL STAINLESS LTD.,49327.85
500410,ACC LTD.,49541.1
500483,TATA COMMUNICATIONS LTD.,49959.08
590024,FERTILIZERS & CHEMICALS TRAVANCORE LTD.,50384.26
526299,MPHASIS LTD.,51217.58
500477,ASHOK LEYLAND LTD.,51235.42
500493,BHARAT FORGE LTD.,51675.27
500113,STEEL AUTHORITY OF INDIA LTD.,51915.26
532830,Astral Ltd,52328.54
500459,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,53522.56
533398,MUTHOOT FINANCE LTD.,54034.37
542649,Rail Vikas Nigam Ltd,54054.15
523642,PI Industries Ltd,54075.37
532754,GMR Airports Infrastructure Ltd,54522.69
540115,L&T Technology Services Ltd,57343.81
539437,IDFC First Bank Ltd,57414.09
500368,Patanjali Foods Ltd,58045.87
532779,TORRENT POWER LTD.,58205.1
531344,CONTAINER CORPORATION OF INDIA LTD.,58230.26
532885,CENTRAL BANK OF INDIA,58544.26
534816,Indus Towers Ltd,59638.95
524804,AUROBINDO PHARMA LTD.,59660.27
533106,OIL INDIA LTD.,61046.59
532725,SOLAR INDUSTRIES INDIA LTD.,61323.3
500488,ABBOTT INDIA LTD.,62080.37
500290,MRF LTD.,62846.04
533150,Godrej Properties Ltd,63594.62
539523,Alkem Laboratories Ltd,63679.12
532667,SUZLON ENERGY LTD.,63899.17
509480,BERGER PAINTS INDIA LTD.,64523.92
532149,BANK OF INDIA,65034.86
500093,CG Power and Industrial Solutions Ltd,66253.56
532777,INFO EDGE (INDIA) LTD.,66656.76
533179,PERSISTENT SYSTEMS LTD.,67139.37
540755,General Insurance Corporation of India,67193.52
540762,Tube Investments of India Ltd,67361.91
531642,MARICO LTD.,67377.89
532466,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,67623.9
543066,SBI Cards and Payment Services Ltd,67871.31
542652,Polycab India Ltd,68562.57
503806,SRF LTD.,69645.01
500830,COLGATE-PALMOLIVE (INDIA) LTD.,70228.05
532814,INDIAN BANK,70715.61
526371,NMDC LTD.,72371.31
540133,ICICI Prudential Life Insurance Company Ltd,72702.62
500480,CUMMINS INDIA LTD.,72821.83
500257,LUPIN LTD.,73112.81
532505,UCO BANK,73684.57
500850,INDIAN HOTELS CO.LTD.,75086.05
542830,Indian Railway Catering and Tourism Corporation Ltd,76104.0
517334,Samvardhana Motherson International Ltd,76741.42
532822,Vodafone Idea Ltd,77644.31
532286,JINDAL STEEL & POWER LTD.,77858.22
500103,BHARAT HEAVY ELECTRICALS LTD.,79234.35
533148,JSW Energy Ltd,79643.42
541729,HDFC Asset Management Company Ltd,80757.79
540716,ICICI Lombard General Insurance Company Ltd,81236.79
500104,HINDUSTAN PETROLEUM CORPORATION LTD.,81559.44
500530,BOSCH LTD.,82408.18
532432,UNITED SPIRITS LTD.,83136.2
532648,YES BANK LTD.,83442.43
543220,Max Healthcare Institute Ltd,83978.29
517354,HAVELLS INDIA LTD.,86356.92
500420,TORRENT PHARMACEUTICALS LTD.,87599.28
543904,Mankind Pharma Ltd,88530.05
532321,Zydus Lifesciences Ltd,89023.35
511218,Shriram Finance Ltd,91570.89
533098,NHPC LTD.,93027.07
511243,Cholamandalam Investment and Finance Company Ltd,94383.7
500002,ABB India Limited,94675.36
500387,SHREE CEMENT LTD.,95190.94
508869,APOLLO HOSPITALS ENTERPRISE LTD.,95716.01
500182,HERO MOTOCORP LTD.,96062.4
500096,DABUR INDIA LTD.,96558.29
500116,IDBI BANK LTD.,96621.09
500490,BAJAJ HOLDINGS & INVESTMENT LTD.,96992.85
532488,DIVI'S LABORATORIES LTD.,98527.34
532343,TVS MOTOR COMPANY LTD.,99426.23
500295,Vedanta Limited,99620.87
543287,Macrotech Developers Ltd,102199.29
500124,DR.REDDY'S LABORATORIES LTD.,104199.28
532483,CANARA BANK,106525.73
505200,EICHER MOTORS LTD.,107177.63
532477,UNION BANK OF INDIA,108036.43
500800,Tata Consumer Products Ltd,108099.11
542066,Adani Total Gas Ltd,110772.87
500425,AMBUJA CEMENTS LTD.,113380.34
532187,INDUSIND BANK LTD.,114945.07
500087,CIPLA LTD.,114968.0
500440,HINDALCO INDUSTRIES LTD.,115360.86
539448,InterGlobe Aviation Ltd,116922.0
539254,Adani Energy Solutions Ltd,117294.06
500825,BRITANNIA INDUSTRIES LTD.,119109.37
500400,TATA POWER CO.LTD.,121039.46
532155,GAIL (INDIA) LTD.,121113.34
532424,GODREJ CONSUMER PRODUCTS LTD.,125515.4
540777,HDFC Life Insurance Company Ltd,125877.98
532755,TECH MAHINDRA LTD.,126625.05
532955,REC Ltd,127276.88
532388,INDIAN OVERSEAS BANK,130634.57
500188,HINDUSTAN ZINC LTD.,133139.8
500331,PIDILITE INDUSTRIES LTD.,134883.2
500049,BHARAT ELECTRONICS LTD.,135888.79
543320,Zomato Ltd,136574.35
500251,TRENT LTD.,140557.96
500547,BHARAT PETROLEUM CORPORATION LTD.,141532.9
500300,GRASIM INDUSTRIES LTD.,141742.05
532461,PUNJAB NATIONAL BANK,141821.88
532134,BANK OF BARODA,142496.88
532810,POWER FINANCE CORPORATION LTD.,143620.43
540719,SBI Life Insurance Company Ltd,145855.67
500550,SIEMENS LTD.,154757.4
540005,LTIMindtree Ltd,163535.49
543940,Jio Financial Services Ltd,174079.99
500470,TATA STEEL LTD.,174858.43
540180,Varun Beverages Ltd,185163.87
500228,JSW STEEL LTD.,198607.54
541154,Hindustan Aeronautics Ltd,202150.62
543257,Indian Railway Finance Corporation Ltd,207527.88
532868,DLF LTD.,210636.65
533096,ADANI POWER LTD.,216509.27
500520,MAHINDRA & MAHINDRA LTD.,219551.23
532977,BAJAJ AUTO LTD.,229958.95
500790,NESTLE INDIA LTD.,236633.09
540376,Avenue Supermarts Ltd,239336.37
532978,BAJAJ FINSERV LTD.,250635.34
532898,POWER GRID CORPORATION OF INDIA LTD.,261812.0
530965,INDIAN OIL CORPORATION LTD.,268162.32
507685,WIPRO LTD.,270782.54
532921,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,273376.38
532538,ULTRATECH CEMENT LTD.,283491.3
500820,ASIAN PAINTS LTD.,289265.28
533278,COAL INDIA LTD.,293777.26
541450,Adani Green Energy Ltd,301053.29
500570,TATA MOTORS LTD.,305805.62
500114,Titan Company Limited,320952.45
532555,NTPC LTD.,329347.27
532215,AXIS BANK LTD.,330883.61
500247,KOTAK MAHINDRA BANK LTD.,345784.39
532500,MARUTI SUZUKI INDIA LTD.,348043.65
500312,Oil and Natural Gas Corporation Ltd,348599.54
524715,SUN PHARMACEUTICAL INDUSTRIES LTD.,362291.09
512599,ADANI ENTERPRISES LTD.,364133.46
500034,Bajaj Finance Limited,409322.86
532281,HCL TECHNOLOGIES LTD.,450956.87
500510,LARSEN & TOUBRO LTD.,453696.52
500875,ITC LTD.,504156.25
500696,HINDUSTAN UNILEVER LTD.,552412.4
532454,BHARTI AIRTEL LTD.,631297.8
543526,Life Insurance Corporation of India,667540.26
500112,STATE BANK OF INDIA,679698.44
500209,INFOSYS LTD.,696528.99
532174,ICICI BANK LTD.,714905.98
500180,HDFC Bank Ltd,1073822.03
532540,TATA CONSULTANCY SERVICES LTD.,1484139.5
500325,RELIANCE INDUSTRIES LTD.,1990397.28
